,0,1,2,3,4,5,6
0,有價證券代號及名稱,國際證券辨識號碼(ISIN Code),上市日,市場別,產業別,CFICode,備註
1,股票,股票,股票,股票,股票,股票,股票
18143,085391　緯穎兆豐09購01,TW21Z0853915,2021/02/22,上市,,RWSCCA,
18144,085392　上証2X元大08購04,TW21Z0853923,2021/02/22,上市,,RWBCCA,
18145,085393　上証2X元大08購05,TW21Z0853931,2021/02/22,上市,,RWBCCA,
18146,085394　元石油元大08購01,TW21Z0853949,2021/02/22,上市,,RWBCCA,
18147,085395　元石油元大08購02,TW21Z0853956,2021/02/22,上市,,RWBCCA,
18148,085396　A50正2元大08購01,TW21Z0853964,2021/02/22,上市,,RWBCCA,
18149,085397　A50正2元大08購02,TW21Z0853972,2021/02/22,上市,,RWBCCA,
18150,085398　A50正2元大08購03,TW21Z0853980,2021/02/22,上市,,RWBCCA,
18151,085399　美指2X元大0B購01,TW21Z0853998,2021/02/22,上市,,RWBCCA,
18152,085400　SGBR2X元大08購03,TW21Z0854004,2021/02/22,上市,,RWBCCA,
18153,085401　恆大元大08購03,TW21Z0854012,2021/02/22,上市,,RWSCCA,
18154,085402　三陽元大08購01,TW21Z0854020,2021/02/22,上市,,RWSCCA,
18155,085403　三陽元大08購02,TW21Z0854038,2021/02/22,上市,,RWSCCA,
18156,085404　聯電元大0C購02,TW21Z0854046,2021/02/22,上市,,RWSCCA,
18157,085405　台積電元大08購28,TW21Z0854053,2021/02/22,上市,,RWSCCA,
18158,085406　台積電元大08購29,TW21Z0854061,2021/02/22,上市,,RWSCCA,
18159,085407　佳世達元大08購01,TW21Z0854079,2021/02/22,上市,,RWSCCA,
18160,085408　友達元大08購06,TW21Z0854087,2021/02/22,上市,,RWSCCA,
18161,085409　友達元大08購07,TW21Z0854095,2021/02/22,上市,,RWSCCA,
18162,085410　富邦金元大08購02,TW21Z0854103,2021/02/22,上市,,RWSCCA,
18163,085411　聯詠元大08購03,TW21Z0854111,2021/02/22,上市,,RWSCCA,
18164,085412　聯詠元大08購04,TW21Z0854129,2021/02/22,上市,,RWSCCA,
18165,085413　聯詠元大09購01,TW21Z0854137,2021/02/22,上市,,RWSCCA,
18166,085414　欣興元大08購04,TW21Z0854145,2021/02/22,上市,,RWSCCA,
18167,085415　華晶科元大09購01,TW21Z0854152,2021/02/22,上市,,RWSCCA,
18168,085416　創意元大08購04,TW21Z0854160,2021/02/22,上市,,RWSCCA,
18169,085417　創意元大08購05,TW21Z0854178,2021/02/22,上市,,RWSCCA,
18170,085418　創意元大09購02,TW21Z0854186,2021/02/22,上市,,RWSCCA,
18171,085419　群創元大08購06,TW21Z0854194,2021/02/22,上市,,RWSCCA,
18172,085420　群創元大08購07,TW21Z0854202,2021/02/22,上市,,RWSCCA,
18173,085421　日月光元大08購02,TW21Z0854210,2021/02/22,上市,,RWSCCA,
18174,085422　日月光元大0A購01,TW21Z0854228,2021/02/22,上市,,RWSCCA,
18175,085423　致伸元大09購01,TW21Z0854236,2021/02/22,上市,,RWSCCA,
18176,085424　乙盛元大08購03,TW21Z0854244,2021/02/22,上市,,RWSCCA,
18177,085425　盛群元大08購02,TW21Z0854251,2021/02/22,上市,,RWSCCA,
18178,085426　台郡元大08購02,TW21Z0854269,2021/02/22,上市,,RWSCCA,
18179,085427　緯穎元大08購04,TW21Z0854277,2021/02/22,上市,,RWSCCA,
18180,085428　南電元大08購05,TW21Z0854285,2021/02/22,上市,,RWSCCA,
18181,085429　南電元大08購06,TW21Z0854293,2021/02/22,上市,,RWSCCA,
18182,085430　三陽統一08購01,TW21Z0854301,2021/02/22,上市,,RWSCCA,
18183,085431　宏碁統一08購01,TW21Z0854319,2021/02/22,上市,,RWSCCA,
18184,085432　金像電統一0A購01,TW21Z0854327,2021/02/22,上市,,RWSCCA,
18185,085433　晶豪科統一0A購02,TW21Z0854335,2021/02/22,上市,,RWSCCA,
18186,085434　大立光統一0A購03,TW21Z0854343,2021/02/22,上市,,RWSCCA,
18187,085435　聯詠統一0A購01,TW21Z0854350,2021/02/22,上市,,RWSCCA,
18188,085436　創意統一0A購01,TW21Z0854368,2021/02/22,上市,,RWSCCA,
18189,085437　創意統一0A購02,TW21Z0854376,2021/02/22,上市,,RWSCCA,
18190,085438　創意統一0A購03,TW21Z0854384,2021/02/22,上市,,RWSCCA,
18191,085439　創意統一0A購04,TW21Z0854392,2021/02/22,上市,,RWSCCA,
18192,085440　創意統一0A購05,TW21Z0854400,2021/02/22,上市,,RWSCCA,
18193,085441　創意統一0A購06,TW21Z0854418,2021/02/22,上市,,RWSCCA,
18194,085442　創意統一0B購01,TW21Z0854426,2021/02/22,上市,,RWSCCA,
18195,085443　南電統一0A購02,TW21Z0854434,2021/02/22,上市,,RWSCCA,
18196,085444　T50反1元富0B購04,TW21Z0854442,2021/02/22,上市,,RWBCCA,
18197,085445　T50反1元富12購03,TW21Z0854459,2021/02/22,上市,,RWBCCA,
18198,085446　A50正2元富08購02,TW21Z0854467,2021/02/22,上市,,RWBCCA,
18199,085447　A50正2元富08購03,TW21Z0854475,2021/02/22,上市,,RWBCCA,
18200,085448　A50正2元富0B購01,TW21Z0854483,2021/02/22,上市,,RWBCCA,
18201,085449　三陽元富09購01,TW21Z0854491,2021/02/22,上市,,RWSCCA,
18202,085450　聯電元富0A購01,TW21Z0854509,2021/02/22,上市,,RWSCCA,
18203,085451　聯電元富0C購01,TW21Z0854517,2021/02/22,上市,,RWSCCA,
18204,085452　台積電元富0B購08,TW21Z0854525,2021/02/22,上市,,RWSCCA,
18205,085453　台積電元富0B購09,TW21Z0854533,2021/02/22,上市,,RWSCCA,
18206,085454　台積電元富0B購10,TW21Z0854541,2021/02/22,上市,,RWSCCA,
18207,085455　南亞科元富08購03,TW21Z0854558,2021/02/22,上市,,RWSCCA,
18208,085456　聯發科元富0A購07,TW21Z0854566,2021/02/22,上市,,RWSCCA,
18209,085457　聯發科元富0A購08,TW21Z0854574,2021/02/22,上市,,RWSCCA,
18210,085458　聯詠元富09購03,TW21Z0854582,2021/02/22,上市,,RWSCCA,
18211,085459　聯詠元富09購04,TW21Z0854590,2021/02/22,上市,,RWSCCA,
18212,085460　創意元富0B購01,TW21Z0854608,2021/02/22,上市,,RWSCCA,
18213,085461　聯電麥證0B購01,TW21Z0854616,2021/02/22,上市,,RWSCCE,
18214,085462　聯電麥證0C購02,TW21Z0854624,2021/02/22,上市,,RWSCCE,
18215,085463　鴻海麥證08購02,TW21Z0854632,2021/02/22,上市,,RWSCCE,
18216,085464　鴻海麥證0C購02,TW21Z0854640,2021/02/22,上市,,RWSCCE,
18217,085465　國巨麥證08購02,TW21Z0854657,2021/02/22,上市,,RWSCCE,
18218,085466　國巨麥證0B購01,TW21Z0854665,2021/02/22,上市,,RWSCCE,
18219,085467　台積電麥證08購03,TW21Z0854673,2021/02/22,上市,,RWSCCE,
18220,085468　台積電麥證08購04,TW21Z0854681,2021/02/22,上市,,RWSCCE,
18221,085469　台積電麥證0C購02,TW21Z0854699,2021/02/22,上市,,RWSCCE,
18222,085470　台積電麥證0C購03,TW21Z0854707,2021/02/22,上市,,RWSCCE,
18223,085471　友達麥證0B購01,TW21Z0854715,2021/02/22,上市,,RWSCCE,
18224,085472　聯發科麥證08購01,TW21Z0854723,2021/02/22,上市,,RWSCCE,
18225,085473　聯發科麥證0C購02,TW21Z0854731,2021/02/22,上市,,RWSCCE,
18226,085474　華新科麥證0A購01,TW21Z0854749,2021/02/22,上市,,RWSCCE,
18227,085475　富邦金麥證09購01,TW21Z0854756,2021/02/22,上市,,RWSCCE,
18228,085476　國泰金麥證09購01,TW21Z0854764,2021/02/22,上市,,RWSCCE,
18229,085477　大立光麥證0B購01,TW21Z0854772,2021/02/22,上市,,RWSCCE,
18230,085478　大立光麥證0C購01,TW21Z0854780,2021/02/22,上市,,RWSCCE,
18231,085479　群創麥證08購01,TW21Z0854798,2021/02/22,上市,,RWSCCE,
18232,085480　日月光麥證08購01,TW21Z0854806,2021/02/22,上市,,RWSCCE,
18233,085481　上証2X凱基0A購03,TW21Z0854814,2021/02/22,上市,,RWBCCA,
18234,085482　上証2X凱基0B購01,TW21Z0854822,2021/02/22,上市,,RWBCCA,
18235,085483　台塑凱基08購01,TW21Z0854830,2021/02/22,上市,,RWSCCA,
18236,085484　上銀凱基08購03,TW21Z0854848,2021/02/22,上市,,RWSCCA,
18237,085485　台橡凱基08購01,TW21Z0854855,2021/02/22,上市,,RWSCCA,
18238,085486　三陽凱基08購01,TW21Z0854863,2021/02/22,上市,,RWSCCA,
18239,085487　聯電凱基0B購02,TW21Z0854871,2021/02/22,上市,,RWSCCA,
18240,085488　台達電凱基08購04,TW21Z0854889,2021/02/22,上市,,RWSCCA,
18241,085489　國巨凱基0B購03,TW21Z0854897,2021/02/22,上市,,RWSCCA,
18242,085490　台積電凱基08購31,TW21Z0854905,2021/02/22,上市,,RWSCCA,
18243,085491　台積電凱基0A購09,TW21Z0854913,2021/02/22,上市,,RWSCCA,
18244,085492　台積電凱基0C購07,TW21Z0854921,2021/02/22,上市,,RWSCCA,
18245,085493　華邦電凱基08購07,TW21Z0854939,2021/02/22,上市,,RWSCCA,
18246,085494　金像電凱基08購03,TW21Z0854947,2021/02/22,上市,,RWSCCA,
18247,085495　聯發科凱基11購01,TW21Z0854954,2021/02/22,上市,,RWSCCA,
18248,085496　聯發科凱基12購01,TW21Z0854962,2021/02/22,上市,,RWSCCA,
18249,085497　大毅凱基08購02,TW21Z0854970,2021/02/22,上市,,RWSCCA,
18250,085498　華新科凱基08購05,TW21Z0854988,2021/02/22,上市,,RWSCCA,
18251,085499　聯詠凱基08購05,TW21Z0854996,2021/02/22,上市,,RWSCCA,
18252,085500　聯詠凱基09購02,TW21Z0855001,2021/02/22,上市,,RWSCCA,
18253,085501　景碩凱基08購02,TW21Z0855019,2021/02/22,上市,,RWSCCA,
18254,085502　玉晶光凱基08購08,TW21Z0855027,2021/02/22,上市,,RWSCCA,
18255,085503　京鼎凱基08購02,TW21Z0855035,2021/02/22,上市,,RWSCCA,
18256,085504　日月光凱基09購04,TW21Z0855043,2021/02/22,上市,,RWSCCA,
18257,085505　日月光凱基09購05,TW21Z0855050,2021/02/22,上市,,RWSCCA,
18258,085506　乙盛凱基08購02,TW21Z0855068,2021/02/22,上市,,RWSCCA,
18259,085507　松翰凱基08購01,TW21Z0855076,2021/02/22,上市,,RWSCCA,
18260,085508　台表科凱基08購02,TW21Z0855084,2021/02/22,上市,,RWSCCA,
18261,085509　南電凱基09購04,TW21Z0855092,2021/02/22,上市,,RWSCCA,
18262,085510　臺股指凱基09購17,TW21Z0855100,2021/02/22,上市,,RWICCE,
18263,085511　臺股指凱基09購18,TW21Z0855118,2021/02/22,上市,,RWICCE,
18264,085512　臺股指凱基09購19,TW21Z0855126,2021/02/22,上市,,RWICCE,
18265,085513　FBVIX國泰0A購01,TW21Z0855134,2021/02/22,上市,,RWBCCA,
18266,085514　中興電國泰0A購01,TW21Z0855142,2021/02/22,上市,,RWSCCA,
18267,085515　佳世達國泰0A購01,TW21Z0855159,2021/02/22,上市,,RWSCCA,
18268,085516　新光金國泰0A購01,TW21Z0855167,2021/02/22,上市,,RWSCCA,
18269,085517　元石油富邦0A購01,TW21Z0855175,2021/02/22,上市,,RWBCCA,
18270,085518　道瓊銀富邦0A購01,TW21Z0855183,2021/02/22,上市,,RWBCCA,
18271,085519　聯電富邦09購03,TW21Z0855191,2021/02/22,上市,,RWSCCA,
18272,085520　華邦電富邦08購01,TW21Z0855209,2021/02/22,上市,,RWSCCA,
18273,085521　宏碁富邦08購01,TW21Z0855217,2021/02/22,上市,,RWSCCA,
18274,085522　友達富邦09購01,TW21Z0855225,2021/02/22,上市,,RWSCCA,
18275,085523　華新科富邦0A購01,TW21Z0855233,2021/02/22,上市,,RWSCCA,
18276,085524　群創富邦08購01,TW21Z0855241,2021/02/22,上市,,RWSCCA,
18277,085525　日月光富邦09購01,TW21Z0855258,2021/02/22,上市,,RWSCCA,
18278,085526　樺漢富邦09購01,TW21Z0855266,2021/02/22,上市,,RWSCCA,
18279,085527　南電富邦09購01,TW21Z0855274,2021/02/22,上市,,RWSCCA,
18280,085528　世紀鋼富邦0A購01,TW21Z0855282,2021/02/22,上市,,RWSCCA,
18281,085529　亞光中信09購01,TW21Z0855290,2021/02/23,上市,,RWSCCE,
18282,085530　南電中信0A購02,TW21Z0855308,2021/02/23,上市,,RWSCCE,
18283,085531　上証2X永豐08購01,TW21Z0855316,2021/02/23,上市,,RWBCCA,
18284,085532　A50正2永豐08購01,TW21Z0855324,2021/02/23,上市,,RWBCCA,
18285,085533　力山永豐08購01,TW21Z0855332,2021/02/23,上市,,RWSCCA,
18286,085534　台橡永豐08購02,TW21Z0855340,2021/02/23,上市,,RWSCCA,
18287,085535　台船永豐08購01,TW21Z0855357,2021/02/23,上市,,RWSCCA,
18288,085536　華邦電永豐08購01,TW21Z0855365,2021/02/23,上市,,RWSCCA,
18289,085537　全漢永豐08購01,TW21Z0855373,2021/02/23,上市,,RWSCCA,
18290,085538　亞光永豐08購02,TW21Z0855381,2021/02/23,上市,,RWSCCA,
18291,085539　創意永豐08購02,TW21Z0855399,2021/02/23,上市,,RWSCCA,
18292,085540　台勝科永豐08購01,TW21Z0855407,2021/02/23,上市,,RWSCCA,
18293,085541　嘉澤永豐08購01,TW21Z0855415,2021/02/23,上市,,RWSCCA,
18294,085542　長華永豐08購01,TW21Z0855423,2021/02/23,上市,,RWSCCA,
18295,085543　旺宏日盛08購02,TW21Z0855431,2021/02/23,上市,,RWSCCA,
18296,085544　聯詠日盛08購01,TW21Z0855449,2021/02/23,上市,,RWSCCA,
18297,085545　A50正2群益09購01,TW21Z0855456,2021/02/23,上市,,RWBCCA,
18298,085546　臺指反群益0A購02,TW21Z0855464,2021/02/23,上市,,RWBCCA,
18299,085547　台達化群益09購01,TW21Z0855472,2021/02/23,上市,,RWSCCA,
18300,085548　中石化群益08購02,TW21Z0855480,2021/02/23,上市,,RWSCCA,
18301,085549　國巨群益08購13,TW21Z0855498,2021/02/23,上市,,RWSCCA,
18302,085550　台積電群益08購22,TW21Z0855506,2021/02/23,上市,,RWSCCA,
18303,085551　台積電群益09購08,TW21Z0855514,2021/02/23,上市,,RWSCCA,
18304,085552　台積電群益09購09,TW21Z0855522,2021/02/23,上市,,RWSCCA,
18305,085553　旺宏群益08購03,TW21Z0855530,2021/02/23,上市,,RWSCCA,
18306,085554　友達群益08購04,TW21Z0855548,2021/02/23,上市,,RWSCCA,
18307,085555　聯發科群益08購16,TW21Z0855555,2021/02/23,上市,,RWSCCA,
18308,085556　聯發科群益08購17,TW21Z0855563,2021/02/23,上市,,RWSCCA,
18309,085557　國泰金群益08購01,TW21Z0855571,2021/02/23,上市,,RWSCCA,
18310,085558　大立光群益09購01,TW21Z0855589,2021/02/23,上市,,RWSCCA,
18311,085559　聯詠群益09購02,TW21Z0855597,2021/02/23,上市,,RWSCCA,
18312,085560　晶技群益09購01,TW21Z0855605,2021/02/23,上市,,RWSCCA,
18313,085561　明泰群益08購01,TW21Z0855613,2021/02/23,上市,,RWSCCA,
18314,085562　創意群益08購04,TW21Z0855621,2021/02/23,上市,,RWSCCA,
18315,085563　嘉澤群益09購01,TW21Z0855639,2021/02/23,上市,,RWSCCA,
18316,085564　日月光群益08購01,TW21Z0855647,2021/02/23,上市,,RWSCCA,
18317,085565　日月光群益08購02,TW21Z0855654,2021/02/23,上市,,RWSCCA,
18318,085566　百和群益08購02,TW21Z0855662,2021/02/23,上市,,RWSCCA,
18319,085567　A50正2兆豐09購02,TW21Z0855670,2021/02/23,上市,,RWBCCA,
18320,085568　台達電兆豐09購01,TW21Z0855688,2021/02/23,上市,,RWSCCA,
18321,085569　國巨兆豐08購03,TW21Z0855696,2021/02/23,上市,,RWSCCA,
18322,085570　台積電兆豐09購04,TW21Z0855704,2021/02/23,上市,,RWSCCA,
18323,085571　宏碁兆豐08購02,TW21Z0855712,2021/02/23,上市,,RWSCCA,
18324,085572　華碩兆豐08購01,TW21Z0855720,2021/02/23,上市,,RWSCCA,
18325,085573　技嘉兆豐08購01,TW21Z0855738,2021/02/23,上市,,RWSCCA,
18326,085574　微星兆豐08購01,TW21Z0855746,2021/02/23,上市,,RWSCCA,
18327,085575　友達兆豐08購03,TW21Z0855753,2021/02/23,上市,,RWSCCA,
18328,085576　聯發科兆豐08購04,TW21Z0855761,2021/02/23,上市,,RWSCCA,
18329,085577　可成兆豐08購01,TW21Z0855779,2021/02/23,上市,,RWSCCA,
18330,085578　富邦金兆豐08購01,TW21Z0855787,2021/02/23,上市,,RWSCCA,
18331,085579　富邦金兆豐09購01,TW21Z0855795,2021/02/23,上市,,RWSCCA,
18332,085580　大立光兆豐08購02,TW21Z0855803,2021/02/23,上市,,RWSCCA,
18333,085581　奇鋐兆豐08購01,TW21Z0855811,2021/02/23,上市,,RWSCCA,
18334,085582　亞光兆豐08購01,TW21Z0855829,2021/02/23,上市,,RWSCCA,
18335,085583　晶技兆豐08購01,TW21Z0855837,2021/02/23,上市,,RWSCCA,
18336,085584　京鼎兆豐08購01,TW21Z0855845,2021/02/23,上市,,RWSCCA,
18337,085585　致伸兆豐09購01,TW21Z0855852,2021/02/23,上市,,RWSCCA,
18338,085586　松翰兆豐08購01,TW21Z0855860,2021/02/23,上市,,RWSCCA,
18339,085587　彩晶兆豐08購01,TW21Z0855878,2021/02/23,上市,,RWSCCA,
18340,085588　嘉聯益兆豐08購01,TW21Z0855886,2021/02/23,上市,,RWSCCA,
18341,085589　GIS兆豐08購01,TW21Z0855894,2021/02/23,上市,,RWSCCA,
18342,085590　南電兆豐08購01,TW21Z0855902,2021/02/23,上市,,RWSCCA,
18343,085591　致新兆豐08購01,TW21Z0855910,2021/02/23,上市,,RWSCCA,
18344,085592　台灣50元大08購11,TW21Z0855928,2021/02/23,上市,,RWBCCA,
18345,085593　台灣50元大08購12,TW21Z0855936,2021/02/23,上市,,RWBCCA,
18346,085594　T50反1元大0B購07,TW21Z0855944,2021/02/23,上市,,RWBCCA,
18347,085595　T50反1元大0C購01,TW21Z0855951,2021/02/23,上市,,RWBCCA,
18348,085596　上証2X元大08購06,TW21Z0855969,2021/02/23,上市,,RWBCCA,
18349,085597　上証2X元大08購07,TW21Z0855977,2021/02/23,上市,,RWBCCA,
18350,085598　上証2X元大08購08,TW21Z0855985,2021/02/23,上市,,RWBCCA,
18351,085599　A50正2元大08購05,TW21Z0855993,2021/02/23,上市,,RWBCCA,
18352,085600　臺指反元大0B購03,TW21Z0856009,2021/02/23,上市,,RWBCCA,
18353,085601　臺指反元大0B購04,TW21Z0856017,2021/02/23,上市,,RWBCCA,
18354,085602　力山元大08購01,TW21Z0856025,2021/02/23,上市,,RWSCCA,
18355,085603　力山元大08購02,TW21Z0856033,2021/02/23,上市,,RWSCCA,
18356,085604　力山元大09購01,TW21Z0856041,2021/02/23,上市,,RWSCCA,
18357,085605　台橡元大08購01,TW21Z0856058,2021/02/23,上市,,RWSCCA,
18358,085606　台積電元大08購31,TW21Z0856066,2021/02/23,上市,,RWSCCA,
18359,085607　旺宏元大0C購02,TW21Z0856074,2021/02/23,上市,,RWSCCA,
18360,085608　華邦電元大08購04,TW21Z0856082,2021/02/23,上市,,RWSCCA,
18361,085609　華邦電元大0C購01,TW21Z0856090,2021/02/23,上市,,RWSCCA,
18362,085610　大立光元大08購06,TW21Z0856108,2021/02/23,上市,,RWSCCA,
18363,085611　大立光元大0C購02,TW21Z0856116,2021/02/23,上市,,RWSCCA,
18364,085612　大立光元大0C購03,TW21Z0856124,2021/02/23,上市,,RWSCCA,
18365,085613　亞光元大08購02,TW21Z0856132,2021/02/23,上市,,RWSCCA,
18366,085614　亞光元大09購01,TW21Z0856140,2021/02/23,上市,,RWSCCA,
18367,085615　玉晶光元大0C購01,TW21Z0856157,2021/02/23,上市,,RWSCCA,
18368,085616　松翰元大08購05,TW21Z0856165,2021/02/23,上市,,RWSCCA,
18369,085617　松翰元大09購01,TW21Z0856173,2021/02/23,上市,,RWSCCA,
18370,085618　長華元大08購01,TW21Z0856181,2021/02/23,上市,,RWSCCA,
18371,085619　T50反1凱基0B購02,TW21Z0856199,2021/02/23,上市,,RWBCCA,
18372,085620　T50反1凱基0B購03,TW21Z0856207,2021/02/23,上市,,RWBCCA,
18373,085621　T50反1凱基0C購05,TW21Z0856215,2021/02/23,上市,,RWBCCA,
18374,085622　元石油凱基0A購01,TW21Z0856223,2021/02/23,上市,,RWBCCA,
18375,085623　臺指反凱基0A購02,TW21Z0856231,2021/02/23,上市,,RWBCCA,
18376,085624　臺指反凱基0A購03,TW21Z0856249,2021/02/23,上市,,RWBCCA,
18377,085625　SGBR2X凱基08購02,TW21Z0856256,2021/02/23,上市,,RWBCCA,
18378,085626　鴻海凱基08購20,TW21Z0856264,2021/02/23,上市,,RWSCCA,
18379,085627　鴻海凱基08購21,TW21Z0856272,2021/02/23,上市,,RWSCCA,
18380,085628　台積電凱基08購32,TW21Z0856280,2021/02/23,上市,,RWSCCA,
18381,085629　台積電凱基0C購08,TW21Z0856298,2021/02/23,上市,,RWSCCA,
18382,085630　旺宏凱基08購06,TW21Z0856306,2021/02/23,上市,,RWSCCA,
18383,085631　順德凱基08購02,TW21Z0856314,2021/02/23,上市,,RWSCCA,
18384,085632　富邦金凱基08購01,TW21Z0856322,2021/02/23,上市,,RWSCCA,
18385,085633　晶豪科凱基08購03,TW21Z0856330,2021/02/23,上市,,RWSCCA,
18386,085634　大立光凱基08購09,TW21Z0856348,2021/02/23,上市,,RWSCCA,
18387,085635　聯陽凱基08購01,TW21Z0856355,2021/02/23,上市,,RWSCCA,
18388,085636　亞光凱基09購01,TW21Z0856363,2021/02/23,上市,,RWSCCA,
18389,085637　聯詠凱基0C購01,TW21Z0856371,2021/02/23,上市,,RWSCCA,
18390,085638　欣興凱基08購11,TW21Z0856389,2021/02/23,上市,,RWSCCA,
18391,085639　玉晶光凱基08購09,TW21Z0856397,2021/02/23,上市,,RWSCCA,
18392,085640　乙盛凱基08購03,TW21Z0856405,2021/02/23,上市,,RWSCCA,
18393,085641　彩晶凱基08購04,TW21Z0856413,2021/02/23,上市,,RWSCCA,
18394,085642　聚鼎凱基08購01,TW21Z0856421,2021/02/23,上市,,RWSCCA,
18395,085643　長華凱基08購01,TW21Z0856439,2021/02/23,上市,,RWSCCA,
18396,085644　聯電台新08購03,TW21Z0856447,2021/02/23,上市,,RWSCCE,
18397,085645　晶技台新08購01,TW21Z0856454,2021/02/23,上市,,RWSCCE,
18398,085646　聯電統一0A購05,TW21Z0856462,2021/02/23,上市,,RWSCCA,
18399,085647　台達電統一0A購02,TW21Z0856470,2021/02/23,上市,,RWSCCA,
18400,085648　國巨統一0B購01,TW21Z0856488,2021/02/23,上市,,RWSCCA,
18401,085649　旺宏統一0B購01,TW21Z0856496,2021/02/23,上市,,RWSCCA,
18402,085650　光罩統一0A購01,TW21Z0856504,2021/02/23,上市,,RWSCCA,
18403,085651　華邦電統一0A購01,TW21Z0856512,2021/02/23,上市,,RWSCCA,
18404,085652　華邦電統一0A購02,TW21Z0856520,2021/02/23,上市,,RWSCCA,
18405,085653　華邦電統一0A購03,TW21Z0856538,2021/02/23,上市,,RWSCCA,
18406,085654　宏碁統一0A購07,TW21Z0856546,2021/02/23,上市,,RWSCCA,
18407,085655　金像電統一0A購02,TW21Z0856553,2021/02/23,上市,,RWSCCA,
18408,085656　技嘉統一0A購01,TW21Z0856561,2021/02/23,上市,,RWSCCA,
18409,085657　瑞昱統一0A購03,TW21Z0856579,2021/02/23,上市,,RWSCCA,
18410,085658　友達統一0A購04,TW21Z0856587,2021/02/23,上市,,RWSCCA,
18411,085659　奇力新統一0A購01,TW21Z0856595,2021/02/23,上市,,RWSCCA,
18412,085660　華新科統一08購05,TW21Z0856603,2021/02/23,上市,,RWSCCA,
18413,085661　華新科統一0A購01,TW21Z0856611,2021/02/23,上市,,RWSCCA,
18414,085662　華新科統一0A購02,TW21Z0856629,2021/02/23,上市,,RWSCCA,
18415,085663　華新科統一0A購03,TW21Z0856637,2021/02/23,上市,,RWSCCA,
18416,085664　大立光統一0A購04,TW21Z0856645,2021/02/23,上市,,RWSCCA,
18417,085665　信邦統一0A購03,TW21Z0856652,2021/02/23,上市,,RWSCCA,
18418,085666　聯詠統一09購06,TW21Z0856660,2021/02/23,上市,,RWSCCA,
18419,085667　聯詠統一0A購02,TW21Z0856678,2021/02/23,上市,,RWSCCA,
18420,085668　聯詠統一0A購03,TW21Z0856686,2021/02/23,上市,,RWSCCA,
18421,085669　景碩統一0A購01,TW21Z0856694,2021/02/23,上市,,RWSCCA,
18422,085670　日月光統一0A購04,TW21Z0856702,2021/02/23,上市,,RWSCCA,
18423,085671　矽創統一0A購01,TW21Z0856710,2021/02/23,上市,,RWSCCA,
18424,085672　南電統一0A購03,TW21Z0856728,2021/02/23,上市,,RWSCCA,
18425,085673　南電統一0A購04,TW21Z0856736,2021/02/23,上市,,RWSCCA,
18426,085674　南電統一0A購05,TW21Z0856744,2021/02/23,上市,,RWSCCA,
18427,085675　南電統一0A購06,TW21Z0856751,2021/02/23,上市,,RWSCCA,
18428,085676　南電統一0A購07,TW21Z0856769,2021/02/23,上市,,RWSCCA,
18429,085677　長華統一0A購01,TW21Z0856777,2021/02/23,上市,,RWSCCA,
18430,085678　旺宏元富09購07,TW21Z0856785,2021/02/23,上市,,RWSCCA,
18431,085679　華新科元富08購03,TW21Z0856793,2021/02/23,上市,,RWSCCA,
18432,085680　華新科元富08購04,TW21Z0856801,2021/02/23,上市,,RWSCCA,
18433,085681　華新科元富0A購01,TW21Z0856819,2021/02/23,上市,,RWSCCA,
18434,085682　亞光元富08購01,TW21Z0856827,2021/02/23,上市,,RWSCCA,
18435,085683　嘉澤元富09購01,TW21Z0856835,2021/02/23,上市,,RWSCCA,
18436,085684　松翰元富08購01,TW21Z0856843,2021/02/23,上市,,RWSCCA,
18437,085685　同欣電元富09購01,TW21Z0856850,2021/02/23,上市,,RWSCCA,
18438,085686　南電元富08購03,TW21Z0856868,2021/02/23,上市,,RWSCCA,
18439,085687　鴻海國泰0A購02,TW21Z0856876,2021/02/23,上市,,RWSCCA,
18440,085688　鴻海國泰0A購03,TW21Z0856884,2021/02/23,上市,,RWSCCA,
18441,085689　華邦電國泰0A購01,TW21Z0856892,2021/02/23,上市,,RWSCCA,
18442,085690　華邦電國泰0A購02,TW21Z0856900,2021/02/23,上市,,RWSCCA,
18443,085691　宏碁國泰0A購02,TW21Z0856918,2021/02/23,上市,,RWSCCA,
18444,085692　宏碁國泰0A購03,TW21Z0856926,2021/02/23,上市,,RWSCCA,
18445,085693　聯發科國泰0A購05,TW21Z0856934,2021/02/23,上市,,RWSCCA,
18446,085694　聯發科國泰0A購06,TW21Z0856942,2021/02/23,上市,,RWSCCA,
18447,085695　聯發科國泰0A購07,TW21Z0856959,2021/02/23,上市,,RWSCCA,
18448,085696　晶技國泰0A購01,TW21Z0856967,2021/02/23,上市,,RWSCCA,
18449,085697　創意國泰0A購01,TW21Z0856975,2021/02/23,上市,,RWSCCA,
18450,085698　台郡國泰0A購01,TW21Z0856983,2021/02/23,上市,,RWSCCA,
18451,085699　同欣電國泰0A購01,TW21Z0856991,2021/02/23,上市,,RWSCCA,
18452,085700　上証2X富邦08購01,TW21Z0857007,2021/02/23,上市,,RWBCCA,
18453,085701　元黃金富邦0A購01,TW21Z0857015,2021/02/23,上市,,RWBCCA,
18454,085702　臺指反富邦0A購01,TW21Z0857023,2021/02/23,上市,,RWBCCA,
18455,085703　台達化富邦0A購02,TW21Z0857031,2021/02/23,上市,,RWSCCA,
18456,085704　瑞昱富邦0A購01,TW21Z0857049,2021/02/23,上市,,RWSCCA,
