,0,1,2,3,4,5,6
0,有價證券代號及名稱,國際證券辨識號碼(ISIN Code),上市日,市場別,產業別,CFICode,備註
1,上櫃認購(售)權證,上櫃認購(售)權證,上櫃認購(售)權證,上櫃認購(售)權證,上櫃認購(售)權證,上櫃認購(售)權證,上櫃認購(售)權證
4083,718470　碩禾統一0B購02,TW21Z7184702,2021/02/17,上櫃,,RWSCCA,
4084,718471　碩禾統一0B購03,TW21Z7184710,2021/02/17,上櫃,,RWSCCA,
4085,718472　碩禾統一0B購04,TW21Z7184728,2021/02/17,上櫃,,RWSCCA,
4086,718473　旺矽群益09購01,TW21Z7184736,2021/02/17,上櫃,,RWSCCA,
4087,718474　聰泰群益08購01,TW21Z7184744,2021/02/17,上櫃,,RWSCCA,
4088,718475　家登凱基0B購01,TW21Z7184751,2021/02/17,上櫃,,RWSCCA,
4089,718476　新普凱基08購01,TW21Z7184769,2021/02/17,上櫃,,RWSCCA,
4090,718477　鴻碩凱基09購02,TW21Z7184777,2021/02/17,上櫃,,RWSCCA,
4091,718478　崧騰元大08購02,TW21Z7184785,2021/02/17,上櫃,,RWSCCA,
4092,718479　中光電永豐08購01,TW21Z7184793,2021/02/17,上櫃,,RWSCCA,
4093,718480　世界永豐08購01,TW21Z7184801,2021/02/17,上櫃,,RWSCCA,
4094,718481　欣銓永豐08購01,TW21Z7184819,2021/02/17,上櫃,,RWSCCA,
4095,718482　群聯永豐08購01,TW21Z7184827,2021/02/17,上櫃,,RWSCCA,
4096,718483　精材永豐08購01,TW21Z7184835,2021/02/17,上櫃,,RWSCCA,
4097,718484　鈊象永豐08購01,TW21Z7184843,2021/02/17,上櫃,,RWSCCA,
4098,718485　世界國票09購02,TW21Z7184850,2021/02/17,上櫃,,RWSCCA,
4099,718486　欣銓國票09購01,TW21Z7184868,2021/02/17,上櫃,,RWSCCA,
4100,718487　崧騰國票09購01,TW21Z7184876,2021/02/17,上櫃,,RWSCCA,
4101,718488　崧騰國票09購02,TW21Z7184884,2021/02/17,上櫃,,RWSCCA,
4102,718489　精材國票09購01,TW21Z7184892,2021/02/17,上櫃,,RWSCCA,
4103,718490　力旺統一0A購01,TW21Z7184900,2021/02/17,上櫃,,RWSCCA,
4104,718491　力旺統一0A購02,TW21Z7184918,2021/02/17,上櫃,,RWSCCA,
4105,718492　大江統一0A購01,TW21Z7184926,2021/02/17,上櫃,,RWSCCA,
4106,718493　台半統一0A購01,TW21Z7184934,2021/02/17,上櫃,,RWSCCA,
4107,718494　旺矽統一0A購03,TW21Z7184942,2021/02/17,上櫃,,RWSCCA,
4108,718495　精材國泰0A購01,TW21Z7184959,2021/02/18,上櫃,,RWSCCA,
4109,718496　原相元大08購05,TW21Z7184967,2021/02/18,上櫃,,RWSCCA,
4110,718497　家登元大08購05,TW21Z7184975,2021/02/18,上櫃,,RWSCCA,
4111,718498　群聯元大08購03,TW21Z7184983,2021/02/18,上櫃,,RWSCCA,
4112,718499　穩懋元大08購04,TW21Z7184991,2021/02/18,上櫃,,RWSCCA,
4113,718500　中光電群益09購01,TW21Z7185006,2021/02/18,上櫃,,RWSCCA,
4114,718501　欣銓群益09購01,TW21Z7185014,2021/02/18,上櫃,,RWSCCA,
4115,718502　金居群益0A購02,TW21Z7185022,2021/02/18,上櫃,,RWSCCA,
4116,718503　高技群益09購02,TW21Z7185030,2021/02/18,上櫃,,RWSCCA,
4117,718504　璟德群益09購01,TW21Z7185048,2021/02/18,上櫃,,RWSCCA,
4118,718505　雙鴻群益08購01,TW21Z7185055,2021/02/18,上櫃,,RWSCCA,
4119,718506　日揚中信08購01,TW21Z7185063,2021/02/18,上櫃,,RWSCCE,
4120,718507　世界中信08購01,TW21Z7185071,2021/02/18,上櫃,,RWSCCE,
4121,718508　力致永豐08購01,TW21Z7185089,2021/02/18,上櫃,,RWSCCA,
4122,718509　日揚永豐08購01,TW21Z7185097,2021/02/18,上櫃,,RWSCCA,
4123,718510　台燿永豐08購01,TW21Z7185105,2021/02/18,上櫃,,RWSCCA,
4124,718511　優群永豐08購02,TW21Z7185113,2021/02/18,上櫃,,RWSCCA,
4125,718512　碩禾國票09購01,TW21Z7185121,2021/02/18,上櫃,,RWSCCA,
4126,718513　雙鴻國票09購02,TW21Z7185139,2021/02/18,上櫃,,RWSCCA,
4127,718514　信驊元富08購04,TW21Z7185147,2021/02/18,上櫃,,RWSCCA,
4128,718515　威剛統一09購05,TW21Z7185154,2021/02/18,上櫃,,RWSCCA,
4129,718516　家登統一0A購05,TW21Z7185162,2021/02/18,上櫃,,RWSCCA,
4130,718517　群聯統一09購05,TW21Z7185170,2021/02/18,上櫃,,RWSCCA,
4131,718518　璟德統一0A購02,TW21Z7185188,2021/02/18,上櫃,,RWSCCA,
4132,718519　元太凱基0A購01,TW21Z7185196,2021/02/18,上櫃,,RWSCCA,
4133,718520　合晶凱基08購04,TW21Z7185204,2021/02/18,上櫃,,RWSCCA,
4134,718521　威剛凱基08購03,TW21Z7185212,2021/02/18,上櫃,,RWSCCA,
4135,718522　家登凱基08購05,TW21Z7185220,2021/02/18,上櫃,,RWSCCA,
4136,718523　順達凱基08購01,TW21Z7185238,2021/02/18,上櫃,,RWSCCA,
4137,718524　群聯凱基0B購01,TW21Z7185246,2021/02/18,上櫃,,RWSCCA,
4138,718525　優群凱基08購02,TW21Z7185253,2021/02/18,上櫃,,RWSCCA,
4139,718526　聯亞凱基08購01,TW21Z7185261,2021/02/18,上櫃,,RWSCCA,
4140,718527　穩懋凱基08購06,TW21Z7185279,2021/02/18,上櫃,,RWSCCA,
4141,718528　碩禾國票09購02,TW21Z7185287,2021/02/19,上櫃,,RWSCCA,
4142,718529　精測國票09購01,TW21Z7185295,2021/02/19,上櫃,,RWSCCA,
4143,718530　優群國票09購01,TW21Z7185303,2021/02/19,上櫃,,RWSCCA,
4144,718531　元太元大08購03,TW21Z7185311,2021/02/19,上櫃,,RWSCCA,
4145,718532　世界元大08購01,TW21Z7185329,2021/02/19,上櫃,,RWSCCA,
4146,718533　欣銓元大08購03,TW21Z7185337,2021/02/19,上櫃,,RWSCCA,
4147,718534　金居元大0A購01,TW21Z7185345,2021/02/19,上櫃,,RWSCCA,
4148,718535　威剛元大08購03,TW21Z7185352,2021/02/19,上櫃,,RWSCCA,
4149,718536　瑞基元大08購01,TW21Z7185360,2021/02/19,上櫃,,RWSCCA,
4150,718537　優群元大08購02,TW21Z7185378,2021/02/19,上櫃,,RWSCCA,
4151,718538　鈊象元大08購05,TW21Z7185386,2021/02/19,上櫃,,RWSCCA,
4152,718539　穩懋元富09購02,TW21Z7185394,2021/02/19,上櫃,,RWSCCA,
4153,718540　大中群益09購01,TW21Z7185402,2021/02/19,上櫃,,RWSCCA,
4154,718541　家登群益08購03,TW21Z7185410,2021/02/19,上櫃,,RWSCCA,
4155,718542　力致凱基09購01,TW21Z7185428,2021/02/19,上櫃,,RWSCCA,
4156,718543　合一統一0A購01,TW21Z7185436,2021/02/19,上櫃,,RWSCCA,
4157,718544　旺矽統一0A購04,TW21Z7185444,2021/02/19,上櫃,,RWSCCA,
4158,718545　穩懋統一0A購01,TW21Z7185451,2021/02/19,上櫃,,RWSCCA,
4159,718546　穩懋統一0A購02,TW21Z7185469,2021/02/19,上櫃,,RWSCCA,
4160,718547　譜瑞統一0B購01,TW21Z7185477,2021/02/19,上櫃,,RWSCCA,
4161,718548　力致中信08購01,TW21Z7185485,2021/02/19,上櫃,,RWSCCE,
4162,718549　合一永豐08購02,TW21Z7185493,2021/02/19,上櫃,,RWSCCA,
4163,718550　雙鴻永豐08購01,TW21Z7185501,2021/02/19,上櫃,,RWSCCA,
4164,718551　聯亞康和08購01,TW21Z7185519,2021/02/22,上櫃,,RWSCCA,
4165,718552　碩禾國泰0A購01,TW21Z7185527,2021/02/22,上櫃,,RWSCCA,
4166,718553　宏捷科元富08購03,TW21Z7185535,2021/02/22,上櫃,,RWSCCA,
4167,718554　中天統一09購01,TW21Z7185543,2021/02/22,上櫃,,RWSCCA,
4168,718555　合一統一09購05,TW21Z7185550,2021/02/22,上櫃,,RWSCCA,
4169,718556　合一統一09購06,TW21Z7185568,2021/02/22,上櫃,,RWSCCA,
4170,718557　萬潤統一0A購01,TW21Z7185576,2021/02/22,上櫃,,RWSCCA,
4171,718558　力致凱基0A購01,TW21Z7185584,2021/02/22,上櫃,,RWSCCA,
4172,718559　中光電凱基09購01,TW21Z7185592,2021/02/22,上櫃,,RWSCCA,
4173,718560　旺矽凱基08購04,TW21Z7185600,2021/02/22,上櫃,,RWSCCA,
4174,718561　家登凱基08購06,TW21Z7185618,2021/02/22,上櫃,,RWSCCA,
4175,718562　穩懋凱基08購07,TW21Z7185626,2021/02/22,上櫃,,RWSCCA,
4176,718563　力致群益08購02,TW21Z7185634,2021/02/22,上櫃,,RWSCCA,
4177,718564　凡甲群益08購01,TW21Z7185642,2021/02/22,上櫃,,RWSCCA,
4178,718565　佳邦群益0B購01,TW21Z7185659,2021/02/22,上櫃,,RWSCCA,
4179,718566　金居群益09購02,TW21Z7185667,2021/02/22,上櫃,,RWSCCA,
4180,718567　高技群益08購01,TW21Z7185675,2021/02/22,上櫃,,RWSCCA,
4181,718568　順達群益08購01,TW21Z7185683,2021/02/22,上櫃,,RWSCCA,
4182,718569　聯亞群益08購01,TW21Z7185691,2021/02/22,上櫃,,RWSCCA,
4183,718570　雙鴻群益08購02,TW21Z7185709,2021/02/22,上櫃,,RWSCCA,
4184,718571　欣銓兆豐08購01,TW21Z7185717,2021/02/22,上櫃,,RWSCCA,
4185,718572　力致中信08購02,TW21Z7185725,2021/02/22,上櫃,,RWSCCE,
4186,718573　M31永豐08購01,TW21Z7185733,2021/02/22,上櫃,,RWSCCA,
4187,718574　力致永豐08購02,TW21Z7185741,2021/02/22,上櫃,,RWSCCA,
4188,718575　中光電永豐08購02,TW21Z7185758,2021/02/22,上櫃,,RWSCCA,
4189,718576　宇峻永豐08購01,TW21Z7185766,2021/02/22,上櫃,,RWSCCA,
4190,718577　茂達永豐08購01,TW21Z7185774,2021/02/22,上櫃,,RWSCCA,
4191,718578　順達永豐08購01,TW21Z7185782,2021/02/22,上櫃,,RWSCCA,
4192,718579　大田永豐08購01,TW21Z7185790,2021/02/23,上櫃,,RWSCCA,
4193,718580　璟德永豐08購01,TW21Z7185808,2021/02/22,上櫃,,RWSCCA,
4194,718581　譜瑞永豐08購01,TW21Z7185816,2021/02/22,上櫃,,RWSCCA,
4195,718582　力致元大08購03,TW21Z7185824,2021/02/22,上櫃,,RWSCCA,
4196,718583　家登元大0A購01,TW21Z7185832,2021/02/22,上櫃,,RWSCCA,
4197,718584　創惟富邦0A購01,TW21Z7185840,2021/02/22,上櫃,,RWSCCA,
4198,718585　新鉅科富邦09購01,TW21Z7185857,2021/02/22,上櫃,,RWSCCA,
4199,718586　頎邦富邦0A購01,TW21Z7185865,2021/02/22,上櫃,,RWSCCA,
4200,718587　昇佳電國泰0A購01,TW21Z7185873,2021/02/23,上櫃,,RWSCCA,
4201,718588　大田元大08購01,TW21Z7185881,2021/02/23,上櫃,,RWSCCA,
4202,718589　海韻電元大08購01,TW21Z7185899,2021/02/23,上櫃,,RWSCCA,
4203,718590　新鉅科元大08購02,TW21Z7185907,2021/02/23,上櫃,,RWSCCA,
4204,718591　雍智元大0B購01,TW21Z7185915,2021/02/23,上櫃,,RWSCCA,
4205,718592　雙鴻元大0B購02,TW21Z7185923,2021/02/23,上櫃,,RWSCCA,
4206,718593　大田群益09購02,TW21Z7185931,2021/02/23,上櫃,,RWSCCA,
4207,718594　旺矽群益09購02,TW21Z7185949,2021/02/23,上櫃,,RWSCCA,
4208,718595　家登群益08購04,TW21Z7185956,2021/02/23,上櫃,,RWSCCA,
4209,718596　新鉅科群益08購01,TW21Z7185964,2021/02/23,上櫃,,RWSCCA,
4210,718597　精材群益08購02,TW21Z7185972,2021/02/23,上櫃,,RWSCCA,
4211,718598　鈊象群益08購03,TW21Z7185980,2021/02/23,上櫃,,RWSCCA,
4212,718599　鈊象群益09購02,TW21Z7185998,2021/02/23,上櫃,,RWSCCA,
4213,718600　群聯中信09購01,TW21Z7186004,2021/02/23,上櫃,,RWSCCE,
4214,718601　海韻電永豐08購01,TW21Z7186012,2021/02/23,上櫃,,RWSCCA,
4215,718602　神盾永豐08購01,TW21Z7186020,2021/02/23,上櫃,,RWSCCA,
4216,718603　新鉅科永豐08購01,TW21Z7186038,2021/02/23,上櫃,,RWSCCA,
4217,718604　達爾膚永豐08購01,TW21Z7186046,2021/02/23,上櫃,,RWSCCA,
4218,718605　僑威永豐08購01,TW21Z7186053,2021/02/23,上櫃,,RWSCCA,
4219,718606　鴻碩永豐08購01,TW21Z7186061,2021/02/23,上櫃,,RWSCCA,
4220,718607　宏捷科凱基08購05,TW21Z7186079,2021/02/23,上櫃,,RWSCCA,
4221,718608　家登凱基08購07,TW21Z7186087,2021/02/23,上櫃,,RWSCCA,
4222,718609　創惟凱基08購03,TW21Z7186095,2021/02/23,上櫃,,RWSCCA,
4223,718610　雍智凱基08購02,TW21Z7186103,2021/02/23,上櫃,,RWSCCA,
4224,718611　僑威凱基08購01,TW21Z7186111,2021/02/23,上櫃,,RWSCCA,
4225,718612　譜瑞凱基08購04,TW21Z7186129,2021/02/23,上櫃,,RWSCCA,
4226,718613　力致統一0A購01,TW21Z7186137,2021/02/23,上櫃,,RWSCCA,
4227,718614　中光電統一09購01,TW21Z7186145,2021/02/23,上櫃,,RWSCCA,
4228,718615　優群統一0A購01,TW21Z7186152,2021/02/23,上櫃,,RWSCCA,
4229,718616　曜越統一0A購01,TW21Z7186160,2021/02/23,上櫃,,RWSCCA,
4230,718617　穩懋統一09購13,TW21Z7186178,2021/02/23,上櫃,,RWSCCA,
4231,718618　世界兆豐08購01,TW21Z7186186,2021/02/23,上櫃,,RWSCCA,
4232,718619　世界兆豐08購02,TW21Z7186194,2021/02/23,上櫃,,RWSCCA,
4233,718620　欣銓兆豐08購02,TW21Z7186202,2021/02/23,上櫃,,RWSCCA,
4234,718621　鴻碩兆豐09購01,TW21Z7186210,2021/02/23,上櫃,,RWSCCA,
4235,718622　穩懋兆豐08購03,TW21Z7186228,2021/02/23,上櫃,,RWSCCA,
4236,718623　群聯日盛08購01,TW21Z7186236,2021/02/24,上櫃,,RWSCCA,
4237,718624　台燿國泰0A購01,TW21Z7186244,2021/02/24,上櫃,,RWSCCA,
4238,718625　群聯富邦09購01,TW21Z7186251,2021/02/24,上櫃,,RWSCCA,
4239,718626　大江群益08購01,TW21Z7186269,2021/02/24,上櫃,,RWSCCA,
4240,718627　合晶群益09購01,TW21Z7186277,2021/02/24,上櫃,,RWSCCA,
4241,718628　宏捷科群益0A購01,TW21Z7186285,2021/02/24,上櫃,,RWSCCA,
4242,718629　海韻電群益09購01,TW21Z7186293,2021/02/24,上櫃,,RWSCCA,
4243,718630　僑威群益08購01,TW21Z7186301,2021/02/24,上櫃,,RWSCCA,
4244,718631　鴻碩群益08購02,TW21Z7186319,2021/02/24,上櫃,,RWSCCA,
4245,718632　信音國票09購01,TW21Z7186327,2021/02/24,上櫃,,RWSCCA,
4246,718633　新鉅科國票09購01,TW21Z7186335,2021/02/24,上櫃,,RWSCCA,
4247,718634　萬潤國票09購01,TW21Z7186343,2021/02/24,上櫃,,RWSCCA,
4248,718635　群聯國票09購01,TW21Z7186350,2021/02/24,上櫃,,RWSCCA,
4249,718636　大田凱基08購01,TW21Z7186368,2021/02/24,上櫃,,RWSCCA,
4250,718637　日揚凱基08購02,TW21Z7186376,2021/02/24,上櫃,,RWSCCA,
4251,718638　威剛凱基08購04,TW21Z7186384,2021/02/24,上櫃,,RWSCCA,
4252,718639　雍智凱基08購03,TW21Z7186392,2021/02/24,上櫃,,RWSCCA,
4253,718640　雙鴻凱基08購04,TW21Z7186400,2021/02/24,上櫃,,RWSCCA,
4254,718641　鈺太凱基08購04,TW21Z7186418,2021/02/24,上櫃,,RWSCCA,
4255,718642　力致中信09購01,TW21Z7186426,2021/02/24,上櫃,,RWSCCE,
4256,718643　力致永豐08購03,TW21Z7186434,2021/02/24,上櫃,,RWSCCA,
4257,718644　中天永豐08購01,TW21Z7186442,2021/02/24,上櫃,,RWSCCA,
4258,718645　尼克森永豐08購01,TW21Z7186459,2021/02/24,上櫃,,RWSCCA,
4259,718646　兆利永豐08購01,TW21Z7186467,2021/02/24,上櫃,,RWSCCA,
4260,718647　明安永豐08購01,TW21Z7186475,2021/02/24,上櫃,,RWSCCA,
4261,718648　東洋永豐08購01,TW21Z7186483,2021/02/24,上櫃,,RWSCCA,
4262,718649　金益鼎永豐08購01,TW21Z7186491,2021/02/24,上櫃,,RWSCCA,
4263,718650　信音永豐08購01,TW21Z7186509,2021/02/24,上櫃,,RWSCCA,
4264,718651　威剛永豐08購01,TW21Z7186517,2021/02/24,上櫃,,RWSCCA,
4265,718652　海韻電永豐08購02,TW21Z7186525,2021/02/24,上櫃,,RWSCCA,
4266,718653　高技永豐08購02,TW21Z7186533,2021/02/24,上櫃,,RWSCCA,
4267,718654　崧騰永豐08購02,TW21Z7186541,2021/02/24,上櫃,,RWSCCA,
4268,718655　博智永豐08購01,TW21Z7186558,2021/02/24,上櫃,,RWSCCA,
4269,718656　聚和永豐08購01,TW21Z7186566,2021/02/24,上櫃,,RWSCCA,
4270,718657　豪展永豐08購01,TW21Z7186574,2021/02/24,上櫃,,RWSCCA,
4271,718658　熱映永豐08購01,TW21Z7186582,2021/02/24,上櫃,,RWSCCA,
4272,718659　鈺太永豐08購01,TW21Z7186590,2021/02/24,上櫃,,RWSCCA,
4273,718660　力致統一0A購02,TW21Z7186608,2021/02/24,上櫃,,RWSCCA,
4274,718661　威剛統一0A購02,TW21Z7186616,2021/02/24,上櫃,,RWSCCA,
4275,718662　海韻電統一0A購01,TW21Z7186624,2021/02/24,上櫃,,RWSCCA,
4276,718663　崧騰統一0A購01,TW21Z7186632,2021/02/24,上櫃,,RWSCCA,
4277,718664　群聯統一09購06,TW21Z7186640,2021/02/24,上櫃,,RWSCCA,
4278,718665　譜瑞統一0A購01,TW21Z7186657,2021/02/24,上櫃,,RWSCCA,
4279,718666　鈺太統一0A購01,TW21Z7186665,2021/02/24,上櫃,,RWSCCA,
4280,718667　威剛元大0A購01,TW21Z7186673,2021/02/24,上櫃,,RWSCCA,
4281,718668　僑威元大09購01,TW21Z7186681,2021/02/24,上櫃,,RWSCCA,
4282,718669　雍智元富08購01,TW21Z7186699,2021/02/24,上櫃,,RWSCCA,
4283,718670　僑威元富08購01,TW21Z7186707,2021/02/24,上櫃,,RWSCCA,
4284,718671　譜瑞元富08購02,TW21Z7186715,2021/02/24,上櫃,,RWSCCA,
4285,718672　旺矽兆豐08購01,TW21Z7186723,2021/02/24,上櫃,,RWSCCA,
4286,718673　力旺富邦0A購01,TW21Z7186731,2021/02/25,上櫃,,RWSCCA,
4287,718674　力旺群益08購03,TW21Z7186749,2021/02/25,上櫃,,RWSCCA,
4288,718675　六角群益08購01,TW21Z7186756,2021/02/25,上櫃,,RWSCCA,
4289,718676　台半群益09購01,TW21Z7186764,2021/02/25,上櫃,,RWSCCA,
4290,718677　茂達群益08購01,TW21Z7186772,2021/02/25,上櫃,,RWSCCA,
4291,718678　新普群益0A購01,TW21Z7186780,2021/02/25,上櫃,,RWSCCA,
4292,718679　雙鴻群益08購03,TW21Z7186798,2021/02/25,上櫃,,RWSCCA,
4293,718680　力旺元大08購06,TW21Z7186806,2021/02/25,上櫃,,RWSCCA,
4294,718681　力旺元大08購07,TW21Z7186814,2021/02/25,上櫃,,RWSCCA,
4295,718682　力旺元大0A購01,TW21Z7186822,2021/02/25,上櫃,,RWSCCA,
4296,718683　大田元大08購02,TW21Z7186830,2021/02/25,上櫃,,RWSCCA,
4297,718684　信音元大08購02,TW21Z7186848,2021/02/25,上櫃,,RWSCCA,
4298,718685　碩禾元大0C購01,TW21Z7186855,2021/02/25,上櫃,,RWSCCA,
4299,718686　鴻碩元大08購02,TW21Z7186863,2021/02/25,上櫃,,RWSCCA,
4300,718687　中美晶台新08購01,TW21Z7186871,2021/02/25,上櫃,,RWSCCE,
4301,718688　群聯康和08購01,TW21Z7186889,2021/02/25,上櫃,,RWSCCA,
4302,718689　力旺凱基08購03,TW21Z7186897,2021/02/25,上櫃,,RWSCCA,
4303,718690　力旺凱基09購01,TW21Z7186905,2021/02/25,上櫃,,RWSCCA,
4304,718691　大江凱基08購01,TW21Z7186913,2021/02/25,上櫃,,RWSCCA,
4305,718692　安力凱基08購01,TW21Z7186921,2021/02/25,上櫃,,RWSCCA,
4306,718693　佳邦凱基08購05,TW21Z7186939,2021/02/25,上櫃,,RWSCCA,
4307,718694　杰力凱基0C購01,TW21Z7186947,2021/02/25,上櫃,,RWSCCA,
4308,718695　金益鼎凱基08購01,TW21Z7186954,2021/02/25,上櫃,,RWSCCA,
4309,718696　泰博凱基08購01,TW21Z7186962,2021/02/25,上櫃,,RWSCCA,
4310,718697　崧騰凱基09購01,TW21Z7186970,2021/02/25,上櫃,,RWSCCA,
4311,718698　群聯凱基08購04,TW21Z7186988,2021/02/25,上櫃,,RWSCCA,
4312,718699　僑威凱基08購02,TW21Z7186996,2021/02/25,上櫃,,RWSCCA,
4313,718700　曜越凱基08購01,TW21Z7187002,2021/02/25,上櫃,,RWSCCA,
4314,718701　台半兆豐08購01,TW21Z7187010,2021/02/25,上櫃,,RWSCCA,
4315,718702　創惟兆豐08購01,TW21Z7187028,2021/02/25,上櫃,,RWSCCA,
4316,718703　力旺元富08購01,TW21Z7187036,2021/02/25,上櫃,,RWSCCA,
4317,718704　力旺元富0B購02,TW21Z7187044,2021/02/25,上櫃,,RWSCCA,
4318,718705　力旺元富0B購03,TW21Z7187051,2021/02/25,上櫃,,RWSCCA,
4319,718706　神盾元富08購01,TW21Z7187069,2021/02/25,上櫃,,RWSCCA,
4320,718707　智擎元富08購02,TW21Z7187077,2021/02/25,上櫃,,RWSCCA,
4321,718708　智擎元富08購03,TW21Z7187085,2021/02/25,上櫃,,RWSCCA,
4322,718709　力旺統一0A購03,TW21Z7187093,2021/02/25,上櫃,,RWSCCA,
4323,718710　凡甲統一0A購01,TW21Z7187101,2021/02/25,上櫃,,RWSCCA,
4324,718711　中天統一0A購01,TW21Z7187119,2021/02/25,上櫃,,RWSCCA,
4325,718712　昇達科統一0A購01,TW21Z7187127,2021/02/25,上櫃,,RWSCCA,
4326,718713　海韻電統一0A購02,TW21Z7187135,2021/02/25,上櫃,,RWSCCA,
4327,718714　群聯統一0A購02,TW21Z7187143,2021/02/25,上櫃,,RWSCCA,
4328,718715　雍智統一0A購01,TW21Z7187150,2021/02/25,上櫃,,RWSCCA,
4329,718716　僑威統一09購01,TW21Z7187168,2021/02/25,上櫃,,RWSCCA,
4330,718717　僑威統一0A購01,TW21Z7187176,2021/02/25,上櫃,,RWSCCA,
4331,718718　僑威統一0A購02,TW21Z7187184,2021/02/25,上櫃,,RWSCCA,
4332,718719　僑威統一0A購03,TW21Z7187192,2021/02/25,上櫃,,RWSCCA,
4333,718720　璟德統一0A購03,TW21Z7187200,2021/02/25,上櫃,,RWSCCA,
4334,718721　曜越統一09購02,TW21Z7187218,2021/02/25,上櫃,,RWSCCA,
4335,718722　穩懋統一0A購03,TW21Z7187226,2021/02/25,上櫃,,RWSCCA,
4336,718723　力旺永豐08購02,TW21Z7187234,2021/02/25,上櫃,,RWSCCA,
4337,718724　千附永豐08購01,TW21Z7187242,2021/02/25,上櫃,,RWSCCA,
4338,718725　中美晶永豐08購01,TW21Z7187259,2021/02/25,上櫃,,RWSCCA,
4339,718726　友輝永豐08購01,TW21Z7187267,2021/02/25,上櫃,,RWSCCA,
4340,718727　尼克森永豐08購02,TW21Z7187275,2021/02/25,上櫃,,RWSCCA,
4341,718728　安力永豐08購02,TW21Z7187283,2021/02/25,上櫃,,RWSCCA,
4342,718729　佳邦永豐08購01,TW21Z7187291,2021/02/25,上櫃,,RWSCCA,
4343,718730　杰力永豐08購01,TW21Z7187309,2021/02/25,上櫃,,RWSCCA,
4344,718731　金益鼎永豐08購02,TW21Z7187317,2021/02/25,上櫃,,RWSCCA,
4345,718732　長科*永豐08購01,TW21Z7187325,2021/02/25,上櫃,,RWSCCA,
4346,718733　家登永豐08購03,TW21Z7187333,2021/02/25,上櫃,,RWSCCA,
4347,718734　富旺永豐08購01,TW21Z7187341,2021/02/25,上櫃,,RWSCCA,
4348,718735　僑威永豐08購02,TW21Z7187358,2021/02/25,上櫃,,RWSCCA,
4349,718736　聚積永豐08購01,TW21Z7187366,2021/02/25,上櫃,,RWSCCA,
4350,718737　曜越永豐08購02,TW21Z7187374,2021/02/25,上櫃,,RWSCCA,
4351,718738　中美晶日盛08購01,TW21Z7187382,2021/02/26,上櫃,,RWSCCA,
4352,718739　中美晶國泰0A購01,TW21Z7187390,2021/02/26,上櫃,,RWSCCA,
4353,718740　合一國泰0B購01,TW21Z7187408,2021/02/26,上櫃,,RWSCCA,
4354,718741　鈺太康和08購01,TW21Z7187416,2021/02/26,上櫃,,RWSCCA,
4355,718742　朋程群益08購01,TW21Z7187424,2021/02/26,上櫃,,RWSCCA,
4356,718743　崧騰群益0A購01,TW21Z7187432,2021/02/26,上櫃,,RWSCCA,
4357,718744　群聯群益08購05,TW21Z7187440,2021/02/26,上櫃,,RWSCCA,
4358,718745　僑威群益08購02,TW21Z7187457,2021/02/26,上櫃,,RWSCCA,
4359,718746　精華群益08購01,TW21Z7187465,2021/02/26,上櫃,,RWSCCA,
4360,718747　曜越群益08購01,TW21Z7187473,2021/02/26,上櫃,,RWSCCA,
4361,718748　力旺元大08購08,TW21Z7187481,2021/02/26,上櫃,,RWSCCA,
4362,718749　六角元大08購01,TW21Z7187499,2021/02/26,上櫃,,RWSCCA,
4363,718750　安力元大08購03,TW21Z7187507,2021/02/26,上櫃,,RWSCCA,
4364,718751　安力元大09購01,TW21Z7187515,2021/02/26,上櫃,,RWSCCA,
4365,718752　宏捷科元大08購07,TW21Z7187523,2021/02/26,上櫃,,RWSCCA,
4366,718753　宏捷科元大0A購01,TW21Z7187531,2021/02/26,上櫃,,RWSCCA,
4367,718754　宏捷科元大0B購01,TW21Z7187549,2021/02/26,上櫃,,RWSCCA,
4368,718755　旺矽元大08購02,TW21Z7187556,2021/02/26,上櫃,,RWSCCA,
4369,718756　旺矽元大0A購01,TW21Z7187564,2021/02/26,上櫃,,RWSCCA,
4370,718757　海韻電元大09購01,TW21Z7187572,2021/02/26,上櫃,,RWSCCA,
4371,718758　崧騰元大09購01,TW21Z7187580,2021/02/26,上櫃,,RWSCCA,
4372,718759　新鉅科元大0A購01,TW21Z7187598,2021/02/26,上櫃,,RWSCCA,
4373,718760　群聯元大0C購01,TW21Z7187606,2021/02/26,上櫃,,RWSCCA,
4374,718761　僑威元大08購02,TW21Z7187614,2021/02/26,上櫃,,RWSCCA,
4375,718762　碩禾元大0B購01,TW21Z7187622,2021/02/26,上櫃,,RWSCCA,
4376,718763　中美晶凱基09購02,TW21Z7187630,2021/02/26,上櫃,,RWSCCA,
4377,718764　六角凱基08購01,TW21Z7187648,2021/02/26,上櫃,,RWSCCA,
4378,718765　安力凱基0A購02,TW21Z7187655,2021/02/26,上櫃,,RWSCCA,
4379,718766　海韻電凱基09購01,TW21Z7187663,2021/02/26,上櫃,,RWSCCA,
4380,718767　神盾凱基08購01,TW21Z7187671,2021/02/26,上櫃,,RWSCCA,
4381,718768　富喬凱基08購01,TW21Z7187689,2021/02/26,上櫃,,RWSCCA,
4382,718769　頎邦凱基08購03,TW21Z7187697,2021/02/26,上櫃,,RWSCCA,
4383,718770　中美晶元富09購04,TW21Z7187705,2021/02/26,上櫃,,RWSCCA,
